,Volt
0,0.0158256438216145
1,0.0156938768316462
2,0.0155637422433395
3,0.0154376283480977
4,0.0153163528706581
5,0.0151991998336144
6,0.0150840601526233
7,0.0149676190582775
8,0.014845579036286
9,0.0147128839923152
10,0.014563958995845
11,0.0143930022118957
12,0.0141942841757457
13,0.0139624215487752
14,0.0136926240799059
15,0.0133808918129656
16,0.0130241983900265
17,0.012620701770844
18,0.0121699383567095
19,0.0116729652026896
20,0.0111324193626954
21,0.010552449352424
22,0.0099385585042004
23,0.0092974151778903
24,0.0086366297023415
25,0.007964516852387
26,0.0072898412739152
27,0.0066215213413088
28,0.0059683374368934
29,0.0053386843539881
30,0.004740358973963
31,0.0041803900096168
32,0.003664880284863
33,0.0031988221406065
34,0.0027859256853948
35,0.0024284980855393
36,0.0021273893312357
37,0.0018820341372492
38,0.0016905611743962
39,0.0015499231036489
40,0.0014560575727928
41,0.0014040761631931
42,0.0013884728038732
43,0.0014033623116017
44,0.0014427084764165
45,0.0015005009912153
46,0.001570897450463
47,0.0016483388975896
48,0.0017276575808417
49,0.0018042082153461
50,0.001873994040538
51,0.001933753229446
52,0.0019810059939638
53,0.0020140514733768
54,0.0020319275055345
55,0.0020343631186282
56,0.0020217085413863
57,0.0019948322526262
58,0.0019550001490026
59,0.0019037399946413
60,0.0018427170737149
61,0.0017736524819129
62,0.0016982687701992
63,0.001618246623029
64,0.0015351874442321
65,0.0014505662915868
66,0.001365686963095
67,0.0012816601725569
68,0.0011993959693835
69,0.0011196057714856
70,0.0010428143228529
71,0.0009693720475421
72,0.0008994775941265
73,0.0008332229471827
74,0.0007706498198461
75,0.0007118081898028
76,0.0006568093926476
77,0.0006058608111853
78,0.0005592866648837
79,0.000517544424307
80,0.0004812338816052
81,0.0004510988494354
82,0.0004280221201806
83,0.0004130094601746
84,0.0004071662990088
85,0.0004116730912306
86,0.0004277572709785
87,0.000456660424359
88,0.0004996026661401
89,0.0005577433015744
90,0.0006321376712403
91,0.0007236930127902
92,0.000833121958767
93,0.0009608919232265
94,0.0011071766499692
95,0.0012718151082976
96,0.0014542777729811
97,0.0016536437813279
98,0.0018685892274998
99,0.0020973837998005
100,0.002337903980901
101,0.0025876684412289
102,0.0028438891762783
103,0.003103534895365
104,0.0033633985657181
105,0.0036201580700703
106,0.0038704374888817
107,0.004110876844131
108,0.0043382062517634
109,0.0045493257589037
110,0.0047413846636358
111,0.0049118485645428
112,0.0050585625105204
113,0.0051798158524963
114,0.0052743991483912
115,0.0053416495538944
116,0.0053814722161507
117,0.0053943226216772
118,0.0053811631588669
119,0.0053434082640369
120,0.0052828608980434
121,0.0052016505151184
122,0.0051021686639226
123,0.0049869917343769
124,0.0048588047461323
125,0.0047203359509026
126,0.0045742989995077
127,0.0044233463925878
