,Volt
0,0.0053505280733702
1,0.005333200476579
2,0.005285874292541
3,0.0052089033379695
4,0.0051031493616533
5,0.0049699639641368
6,0.0048111480100878
7,0.0046288951825283
8,0.0044257290781878
9,0.0042044479734569
10,0.0039680680853716
11,0.0037197541549383
12,0.0034627418815083
13,0.0032002512432035
14,0.0029353979080202
15,0.002671116519087
16,0.0024100874986444
17,0.0021546615196614
18,0.0019067907892604
19,0.0016679701796836
20,0.0014392021898428
21,0.0012210017361792
22,0.0010134284560688
23,0.0008161334978097
24,0.0006284154561107
25,0.0004492735655203
26,0.000277464136443
27,0.0001115715270689
28,-4.991674329914379e-05
29,-0.0002085368390054
30,-0.0003657791252273
31,-0.0005230307583573
32,-0.0006815205202476
33,-0.0008422553295715
34,-0.0010059601255048
35,-0.00117302950718
36,-0.0013435004985107
37,-0.0015170597232334
38,-0.0016930742134648
39,-0.0018706313234286
40,-0.0020485874569708
41,-0.0022256199050428
42,-0.0024002828729536
43,-0.0025710748276595
44,-0.0027365053962627
45,-0.0028951517166635
46,-0.0030457065405586
47,-0.0031870161531306
48,-0.0033181155960182
49,-0.0034382713884119
50,-0.0035470219943486
51,-0.0036442065148431
52,-0.0037299777499253
53,-0.0038047922544952
54,-0.0038693841038629
55,-0.0039247335235461
56,-0.0039720282366595
57,-0.0040126182980176
58,-0.004047966208893
59,-0.0040795897365221
60,-0.0041090065019013
61,-0.0041376895338124
62,-0.004167030924236
63,-0.0041983123587999
64,-0.0042326784086293
65,-0.0042711059464227
66,-0.0043143758077947
67,-0.0043630538604431
68,-0.0044174825514007
69,-0.0044777859885769
70,-0.0045438850496261
71,-0.0046155158326852
72,-0.0046922532297034
73,-0.0047735402248743
74,-0.0048587211668403
75,-0.0049470795676093
76,-0.0050378748595703
77,-0.0051303721925649
78,-0.0052238667946714
79,-0.0053177038862323
80,-0.0054112964547533
81,-0.005504144524465
82,-0.0055958522468918
83,-0.0056861385302681
84,-0.005774840201684
85,-0.0058619057848865
86,-0.0059473825042017
87,-0.006031400822471
88,-0.0061141559265014
89,-0.0061958864777087
90,-0.0062768511782442
91,-0.0063573023085713
92,-0.0064374601688994
93,-0.0065174920863598
94,-0.0065974953253751
95,-0.0066774840389224
96,-0.0067573779041426
97,-0.0068369894589696
98,-0.0069160134949615
99,-0.0069940217145804
100,-0.0070704641445765
101,-0.0071446797754217
102,-0.0072159134118087
103,-0.0072833344062057
104,-0.0073460578844513
105,-0.0074031676912487
106,-0.0074537406393918
107,-0.0074968733868891
108,-0.0075317076213221
109,-0.007557449681719
110,-0.0075733861865984
111,-0.0075788960716596
112,-0.0075734616984714
113,-0.0075566828120116
114,-0.0075282895009232
115,-0.0074881501813387
116,-0.0074362742423911
117,-0.0073728073459118
118,-0.0072980218130199
119,-0.0072123065436783
120,-0.0071161541785486
121,-0.0070101444450548
122,-0.0068949257427088
123,-0.0067711948911172
124,-0.0066396795275976
125,-0.0065011281547793
126,-0.0063563044604903
127,-0.0062059828959566
128,-0.0060509441403842
129,-0.0058919669702031
130,-0.0057298192558031
131,-0.0055652523881865
132,-0.0053989965831163
133,-0.0052317561073183
134,-0.0050642047695139
135,-0.0048969795655172
136,-0.0047306762306569
137,-0.0045658507549984
138,-0.0044030229640479
139,-0.0042426794036427
140,-0.0040852734967237
141,-0.003931218967795
142,-0.003780880051663
143,-0.0036345635587358
144,-0.003492511037925
145,-0.0033548913320156
146,-0.0032217944289256
147,-0.0030932247627669
148,-0.0029690986942016
149,-0.0028492508949222
150,-0.0027334457453354
151,-0.0026213910789051
152,-0.0025127518503384
153,-0.0024071589129584
154,-0.0023042162875739
155,-0.0022035116665711
156,-0.002104627262473
157,-0.0020071504705408
158,-0.0019106841976508
159,-0.0018148536773741
160,-0.0017193145077791
161,-0.0016237666166643
162,-0.0015279690968889
163,-0.0014317527442313
164,-0.0013350273040639
165,-0.001237777928772
166,-0.0011400559737859
167,-0.0010419709504398
168,-0.0009436812721669
169,-0.0008453845936824
170,-0.0007473085399901
171,-0.0006496988239622
172,-0.0005528119727459
173,-0.0004569193396421
174,-0.0003623166447246
175,-0.0002693355128887
176,-0.0001783524628749
177,-8.978754004927686e-05
178,-4.098776715161147e-06
179,7.821984309515534e-05
180,0.0001566404637603
181,0.000230602934991
182,0.0002995173956458
183,0.0003627740109933
184,0.0004197515968085
185,0.0004698179456511
186,0.000512329060677
187,0.0005466306332034
188,0.0005720684831702
189,0.0005880178562657
190,0.0005939213048236
191,0.0005893232993615
192,0.0005739022601733
193,0.0005474951139924
194,0.000510115767519
195,0.0004619747741502
196,0.0004034884035705
197,0.0003352680171475
198,0.0002580964944292
199,0.0001728935697767
200,8.068060089098247e-05
201,-1.7440966999346603e-05
202,-0.0001203085946624
203,-0.0002267263067811
204,-0.0003354997563849
205,-0.0004454839211638
206,-0.0005556352292902
207,-0.0006650531912004
208,-0.0007730206504043
209,-0.0008790477392639
210,-0.0009829110064056
211,-0.0010846868610903
212,-0.0011847645301375
213,-0.0012838214261752
214,-0.0013827754036382
215,-0.0014827280283618
216,-0.0015849035349539
217,-0.0016905964311725
218,-0.0018011208047409
219,-0.0019177477318969
220,-0.0020416443243732
221,-0.002173822245712
222,-0.0023150933936946
223,-0.002466039205987
