,Volt
0,-0.0033786096254328
1,-0.0033980008543892
2,-0.0033948939104403
3,-0.0033689269146284
4,-0.0033204061653237
5,-0.0032502878075822
6,-0.0031601242872596
7,-0.0030519929764466
8,-0.0029284134081052
9,-0.0027922675060758
10,-0.0026467152298307
11,-0.0024950914727647
12,-0.0023407981422654
13,-0.002187199736602
14,-0.0020375250992836
15,-0.0018947865694878
16,-0.0017617028335787
17,-0.0016406113781269
18,-0.001533386644114
19,-0.0014413749801568
20,-0.0013653600887636
21,-0.0013055778087162
22,-0.0012617636219837
23,-0.0012332117773044
24,-0.0012188454309665
25,-0.0012172886590591
26,-0.0012269431634292
27,-0.0012460815024826
28,-0.0012729379810685
29,-0.0013057820939356
30,-0.0013429793531308
31,-0.0013830365351493
32,-0.0014246454028831
33,-0.00146674323631
34,-0.0015085717882274
35,-0.0015497175718803
36,-0.0015901282029476
37,-0.0016300916268622
38,-0.0016701913410222
39,-0.0017112593754911
40,-0.001754318541394
41,-0.0018005123212642
42,-0.0018510292014169
43,-0.0019070177495301
44,-0.0019695131030563
45,-0.0020393968754043
46,-0.0021173763123326
47,-0.0022039719166589
48,-0.0022995060722683
49,-0.0024040757374933
50,-0.0025175232299807
51,-0.0026394252356115
52,-0.0027690901507553
53,-0.002905561886812
54,-0.0030476304399253
55,-0.0031938376217186
56,-0.0033424947378237
57,-0.0034917295978104
58,-0.0036395440875226
59,-0.0037838699028927
60,-0.0039226123753731
61,-0.0040536625154101
62,-0.0041748936081016
63,-0.0042841657392741
64,-0.0043793276269032
65,-0.0044582159440904
66,-0.0045186569686232
67,-0.0045584612426668
68,-0.004575435131592
69,-0.0045674334796396
70,-0.0045324304394389
71,-0.004468592440851
72,-0.0043743423170173
73,-0.0042483896651585
74,-0.0040897464876805
75,-0.0038977554431451
76,-0.0036721106222429
77,-0.0034128653506121
78,-0.0031204308450555
79,-0.0027955511398216
80,-0.0024392872028068
81,-0.0020530437927315
82,-0.0016386046367175
83,-0.0011981528959228
84,-0.000734261627033
85,-0.0002498207000987
86,0.0002520638294472
87,0.0007681495868866
88,0.001295138802959
89,0.0018297596948275
90,0.0023688393623394
91,0.0029093869819837
92,0.0034486318953202
93,0.0039839649639174
94,0.0045128320829522
95,0.0050326130450113
96,0.0055405218595024
97,0.006033590356465
98,0.0065086867235407
99,0.0069625081755473
100,0.0073915801771726
101,0.0077922611079421
102,0.0081607648195447
103,0.0084932503160053
104,0.0087859072707904
105,0.0090349757443279
106,0.009236759733303
107,0.0093876619569801
108,0.0094842984164273
109,0.0095237759745216
110,0.0095040418015459
111,0.0094242016389194
112,0.0092848063702888
113,0.0090880591878971
114,0.0088379601164061
115,0.0085404530461824
116,0.0082034743524823
117,0.007836829206963
118,0.0074519457009244
119,0.0070615140807559
120,0.0066791099256092
121,0.0063189264587272
122,0.0059955199525175
123,0.0057234780945638
124,0.0055170069255932
125,0.0053893794393173
126,0.0053523344078922
127,0.0054155659869711
128,0.0055862428405426
129,0.0058685366810662
130,0.0062632153301758
131,0.0067672880878559
132,0.0073738413497329
133,0.0080722081288467
134,0.0088483593502284
135,0.0096854195946169
136,0.0105642367719644
137,0.0114638730907546
138,0.0123620971176914
139,0.013235996957757
140,0.0140626324620737
141,0.0148196982660563
142,0.0154861690842055
143,0.0160428257700168
144,0.016472767267289
145,0.0167620099626926
146,0.0169000562401191
147,0.0168803608192521
148,0.016700591194312
149,0.0163625349613486
150,0.0158717765550257
151,0.015237298802849
152,0.0144710059653862
153,0.0135872320503968
154,0.0126022211635617
155,0.011533494713099
156,0.0103992437411282
157,0.0092178620533249
158,0.0080075690737036
159,0.0067861249952173
160,0.0055705435890823
161,0.0043766679502913
162,0.0032187313075345
163,0.0021090278324462
164,0.0010577081695166
165,7.277165816373052e-05
166,-0.0008398139022673
167,-0.0016759993408723
168,-0.0024334763095629
169,-0.0031113976012125
170,-0.0037100536431471
171,-0.0042304994280485
172,-0.0046742534880786
173,-0.0050432100022122
174,-0.0053396694157083
175,-0.005566399282576
176,-0.0057266890670694
177,-0.0058243044517709
178,-0.0058634049752081
179,-0.0058485348539665
180,-0.0057846186802586
181,-0.0056769314273154
182,-0.0055310525214152
183,-0.0053527541626527
184,-0.0051479137710788
185,-0.0049225514747809
186,-0.0046829054662062
187,-0.0044354812598855
188,-0.0041870272708661
189,-0.0039443457412554
190,-0.0037140173855052
191,-0.0035021537554897
192,-0.0033141486495229
193,-0.0031544414492845
194,-0.0030263056578463
195,-0.0029316201307253
196,-0.0028707185837664
197,-0.0028424109575492
198,-0.0028441130603441
199,-0.0028720451015829
200,-0.0029214436324286
201,-0.0029866914188638
202,-0.0030614291404034
203,-0.0031387326986946
204,-0.0032113247520589
205,-0.0032718272751669
206,-0.0033130312067605
