,Volt
0,0.0015472047442223
1,0.0015341149322903
2,0.001552086876066
3,0.001601319891216
4,0.0016810674683592
5,0.0017896660064242
6,0.0019246148326348
7,0.0020826865728836
8,0.00226005323406
9,0.0024524024148707
10,0.0026550587436145
11,0.0028631329024764
12,0.0030716828677732
13,0.0032758817122234
14,0.0034711819588746
15,0.0036534533895274
16,0.0038191130592814
17,0.0039652638830067
18,0.0040898206663592
19,0.0041916124995143
20,0.0042704359425153
21,0.0043270280844724
22,0.0043629847672857
23,0.004380652970512
24,0.004383005159556
25,0.0043735162736455
26,0.0043560337233904
27,0.0043346192481138
28,0.004313386466362
29,0.0042963501182231
30,0.0042872880294731
31,0.0042896296872377
32,0.0043063504111968
33,0.0043398476589593
34,0.0043918247772308
35,0.0044632016972532
36,0.0045540701699432
37,0.0046637198386681
38,0.0047907118622276
39,0.0049329682020631
40,0.0050878783363216
41,0.0052524134994896
42,0.0054232492883922
43,0.0055969109715223
44,0.0057699136875066
45,0.0059388733172904
46,0.0061005964942448
47,0.0062521489689542
48,0.0063909205467872
49,0.0065147118212039
50,0.0066218189070498
51,0.0067110921990575
52,0.0067819636083647
53,0.0068344269394786
54,0.0068689873364009
55,0.0068866073187084
56,0.0068886389523439
57,0.0068767392579006
58,0.0068527767897172
59,0.0068187252110182
60,0.0067765692213542
61,0.0067282495228467
62,0.0066756317572191
63,0.0066204878804167
64,0.006564478663158
65,0.0065091164873198
66,0.006455725463884
67,0.0064054215727096
68,0.0063591063394905
69,0.0063174758983217
70,0.0062810396766006
71,0.0062501313348347
72,0.0062249275758343
73,0.0062054883302398
74,0.0061918044426825
75,0.0061838469865295
76,0.0061816007244753
77,0.0061850589114764
78,0.0061941966524421
79,0.006208942340607
80,0.006229149877682
81,0.0062545838279224
82,0.0062849101644735
83,0.0063196761663133
84,0.0063582947396567
85,0.0064000433381131
86,0.0064440732765443
87,0.0064894341910462
88,0.0065350973047954
89,0.0065799581172383
90,0.0066228343603689
91,0.0066624724195404
92,0.006697569034862
93,0.0067268226134568
94,0.0067489991668648
95,0.0067629910913521
96,0.0067678741682436
97,0.006762960930855
98,0.0067478477861631
99,0.0067224632376343
100,0.0066870979880334
101,0.0066423988047586
102,0.0065893380038649
103,0.0065291657454926
104,0.0064633581738783
105,0.006393581267808
106,0.006321656470523
107,0.0062495115325941
108,0.0061791206543908
109,0.0061124302747214
110,0.0060512797573651
111,0.0059973354226982
112,0.0059520265182687
113,0.0059164752732026
114,0.0058914319251759
115,0.0058772172092971
116,0.0058736902132114
117,0.0058802623904849
118,0.0058959417957449
119,0.0059193912677133
120,0.0059489940616556
121,0.0059829117173683
122,0.0060191427306446
123,0.006055597543174
124,0.0060901766090679
125,0.0061208443053386
126,0.0061456976357202
127,0.0061630195116199
128,0.0061713307885213
129,0.0061694562351843
130,0.0061565884748868
131,0.0061323385819679
132,0.0060967619165038
133,0.0060503415975114
134,0.0059939449519916
135,0.0059287735016855
136,0.0058563043156381
137,0.0057782287231845
138,0.0056963878858182
139,0.0056126953417706
140,0.0055290650369544
141,0.0054473609761747
142,0.0053693605611238
143,0.0052967300737221
144,0.0052309997739054
145,0.0051735205433344
146,0.0051254181832935
147,0.0050875622901183
148,0.0050605505098884
149,0.0050447167174549
150,0.005040153696961
151,0.0050467321575341
152,0.0050641268204591
153,0.0050918555022732
154,0.005129322920958
155,0.0051758697907385
156,0.0052308095970475
157,0.0052934330180781
158,0.005362994744004
159,0.0054386962859083
160,0.0055196710190228
161,0.0056049861976939
162,0.0056936515839915
163,0.0057846178771224
164,0.0058767757917221
165,0.005968960069271
166,0.0060599579707323
167,0.0061485311266864
168,0.0062334349101997
169,0.0063134188487387
170,0.0063872225606729
171,0.0064535767975344
172,0.0065112195233827
173,0.00655894363864
174,0.0065956600680064
175,0.0066204550314246
176,0.0066326443322539
177,0.0066318191452634
178,0.0066178835426366
179,0.0065910939589886
180,0.0065520816581554
181,0.0065018419748422
182,0.0064417009690886
183,0.0063732638218298
184,0.0062983599048465
185,0.0062190056374397
186,0.0061373697748644
187,0.0060557245863409
188,0.0059763849100399
189,0.0059016285613992
190,0.0058336095049011
191,0.0057742845450189
192,0.0057253422879988
193,0.0056881280163837
194,0.0056635748787432
195,0.005652142099375
196,0.0056537800859452
197,0.0056679447267573
198,0.0056936438116335
199,0.0057294991799379
200,0.0057738165403789
201,0.0058246453893751
202,0.005879839242873
203,0.0059371334909898
204,0.0059942272380459
205,0.0060488625529489
206,0.0060988993848853
207,0.0061423740740278
208,0.006177557054098
209,0.0062030260408465
210,0.0062177372473929
211,0.006221082748545
212,0.006212921125791
213,0.0061935616369269
214,0.0061637189181374
215,0.0061244608092748
216,0.0060771468122106
217,0.0060233639412855
218,0.0059648594663404
219,0.0059034594908474
220,0.0058409938608472
221,0.0057792453126701
222,0.005719913539992
223,0.0056645920362244
224,0.005614744111448
225,0.0055716579763201
226,0.0055363986950625
227,0.0055097760436286
228,0.0054923281052305
229,0.005484329294769
230,0.0054858133649148
231,0.0054965918043714
232,0.0055162804722373
233,0.005544342426043
234,0.0055801363535394
235,0.0056229697964762
236,0.0056721383969364
